Date: Time, TimeSinceLoad(s), PPID, TimeStamp (Shimmer),Skin Conductance,Skin Resistance,PPG,HRV,Heart Rate,X (Shimmer),Y (Shimmer),Z (Shimmer),Gyro P (Shimmer),Gyro R (Shimmer),Gyro Y (Shimmer),Event
0:25/12/2019 17:15:08.317,21.80387, 4_Baseline, 436976.2088607, 3140, 885.10302734375, 1463.00366210938, 859.375, 90.3529434204102, -4.0191502571106, -3.70556545257568, 8.52663040161133, -0.748091578483582, -3.92366409301758, 0.870229005813599,Starts
0:25/12/2019 17:15:08.317,21.80391, 4_Baseline, 436976.210688, 3142, 884.389404296875, 1464.46887207031, 859.375, 90.3529434204102, -3.9808497428894, -3.70795941352844, 8.53620624542236, -0.595419824123383, -3.87786269187927, 0.458015263080597,Starts
0:25/12/2019 17:15:08.317,21.80393, 4_Baseline, 436976.2109452, 3142, 884.389404296875, 1462.27111816406, 859.375, 90.3529434204102, -3.9904248714447, -3.71035313606262, 8.55056858062744, -0.534351170063019, -3.90839695930481, 0.0458015277981758,Starts
0:25/12/2019 17:15:08.349,21.8376, 4_Baseline, 436976.2348467, 3143, 884.033081054688, 1463.00366210938, 859.375, 90.3529434204102, -3.99281859397888, -3.7127468585968, 8.53859996795654, -0.656488537788391, -3.75572514533997, 0.381679385900497,Starts
0:25/12/2019 17:15:08.372,21.86017, 4_Baseline, 436976.2606748, 3144, 883.677001953125, 1463.73620605469, 859.375, 90.3529434204102, -4.04069423675537, -3.72710943222046, 8.52663040161133, -0.564885497093201, -3.77099227905273, 0.244274809956551,Starts
0:25/12/2019 17:15:08.372,21.86022, 4_Baseline, 436976.2608383, 3143, 884.033081054688, 1460.0732421875, 859.375, 90.3529434204102, -4.03830051422119, -3.7223219871521, 8.50029945373535, -0.564885497093201, -3.23664116859436, -0.0152671756222844,Starts
0:25/12/2019 17:15:08.372,21.86025, 4_Baseline, 436976.262551, 3143, 884.033081054688, 1460.0732421875, 859.375, 90.3529434204102, -4.04548168182373, -3.70795941352844, 8.49551200866699, -0.427480906248093, -2.82442736625671, -0.106870226562023,Starts
0:25/12/2019 17:15:08.372,21.86028, 4_Baseline, 436976.2627978, 3146, 882.965698242188, 1461.53845214844, 859.375, 90.3529434204102, -4.05984449386597, -3.70795941352844, 8.48593616485596, -0.442748099565506, -2.58015275001526, -0.0763358771800995,Starts
0:25/12/2019 17:15:08.394,21.88245, 4_Baseline, 436976.2836482, 3147, 882.610534667969, 1459.34069824219, 859.375, 90.3529434204102, -4.07899475097656, -3.71514058113098, 8.49072456359863, -0.305343508720398, -2.64122128486633, -0.564885497093201,Starts
0:25/12/2019 17:15:08.394,21.88248, 4_Baseline, 436976.2838026, 3148, 882.255554199219, 1457.14282226563, 859.375, 90.3529434204102, -4.06223821640015, -3.70077800750732, 8.49311828613281, -0.290076345205307, -2.03053426742554, -0.198473289608955,Starts
0:25/12/2019 17:15:08.394,21.8825, 4_Baseline, 436976.2846115, 3148, 882.255554199219, 1454.94506835938, 859.375, 90.3529434204102, -4.08856964111328, -3.69359660148621, 8.50987434387207, -0.442748099565506, -1.60305345058441, -0.213740453124046,Starts
0:25/12/2019 17:15:08.427,21.91541, 4_Baseline, 436976.3095414, 3150, 881.546569824219, 1451.28210449219, 859.375, 90.3529434204102, -4.11968898773193, -3.7127468585968, 8.51944923400879, -0.122137404978275, -1.58778631687164, -0.0916030555963516,Starts
0:25/12/2019 17:15:08.427,21.91545, 4_Baseline, 436976.3097893, 3151, 881.192504882813, 1447.61901855469, 859.375, 90.3529434204102, -4.11490106582642, -3.70077800750732, 8.53620624542236, -0.427480906248093, -1.46564888954163, -0.167938932776451,Starts
0:25/12/2019 17:15:08.427,21.91549, 4_Baseline, 436976.3115257, 3151, 881.192504882813, 1438.82788085938, 859.375, 90.3529434204102, -4.11250734329224, -3.69120287895203, 8.51944923400879, 0.0305343512445688, -1.80152666568756, -0.0305343512445688,Starts
0:25/12/2019 17:15:08.428,21.91553, 4_Baseline, 436976.3134933, 3153, 880.485229492188, 1430.76928710938, 859.375, 90.3529434204102, -4.11011362075806, -3.69359660148621, 8.50029945373535, -0.488549619913101, -1.70992362499237, -0.244274809956551,Starts
0:25/12/2019 17:15:08.428,21.91558, 4_Baseline, 436976.3136634, 3155, 879.779052734375, 1424.90844726563, 859.375, 90.3529434204102, -4.11968898773193, -3.71992826461792, 8.51226806640625, -0.366412222385406, -1.58778631687164, -0.244274809956551,Starts
0:25/12/2019 17:15:08.439,21.92709, 4_Baseline, 436976.3335223, 3156, 879.426391601563, 1421.97802734375, 859.375, 90.3529434204102, -4.11729526519775, -3.73429083824158, 8.51944923400879, -0.381679385900497, -1.96946561336517, -0.0152671756222844,Starts
0:25/12/2019 17:15:08.449,21.93724, 4_Baseline, 436976.335628, 3157, 879.074035644531, 1422.71057128906, 859.375, 90.3529434204102, -4.09096336364746, -3.7414722442627, 8.50269317626953, -0.213740453124046, -1.55725193023682, 0.305343508720398,Starts
0:25/12/2019 17:15:08.449,21.9373, 4_Baseline, 436976.3358547, 3156, 879.426391601563, 1421.97802734375, 859.375, 90.3529434204102, -4.09096336364746, -3.68402147293091, 8.51226806640625, -0.198473289608955, -1.67938935756683, 0.183206111192703,Starts
0:25/12/2019 17:15:08.472,21.95974, 4_Baseline, 436976.358376, 3158, 878.721984863281, 1422.71057128906, 859.375, 90.3529434204102, -4.11729526519775, -3.69359660148621, 8.49551200866699, -0.80916029214859, -1.37404584884644, 0.305343508720398,Starts
0:25/12/2019 17:15:08.472,21.95978, 4_Baseline, 436976.360288, 3159, 878.370178222656, 1421.97802734375, 859.375, 90.3529434204102, -4.1053261756897, -3.67205262184143, 8.47396755218506, -0.80916029214859, -1.23664116859436, 0.0610687024891377,Starts
0:25/12/2019 17:15:08.472,21.95981, 4_Baseline, 436976.3622807, 3160, 878.018615722656, 1419.7802734375, 859.375, 90.3529434204102, -4.11490106582642, -3.67205262184143, 8.50029945373535, -1.35877859592438, -1.35877859592438, 0.366412222385406,Starts
0:25/12/2019 17:15:08.494,21.9818, 4_Baseline, 436976.3842962, 3159, 878.370178222656, 1420.51281738281, 859.375, 90.3529434204102, -4.11250734329224, -3.67444634437561, 8.48593616485596, -1.175572514534, -1.49618315696716, 0.229007631540298,Starts
0:25/12/2019 17:15:08.494,21.98183, 4_Baseline, 436976.3844186, 3163, 876.965759277344, 1419.7802734375, 859.375, 90.3529434204102, -4.11250734329224, -3.70795941352844, 8.48593616485596, -0.992366433143616, -0.977099239826202, 0.0610687024891377,Starts
0:25/12/2019 17:15:08.505,21.99316, 4_Baseline, 436976.3902755, 3163, 876.965759277344, 1419.04760742188, 859.375, 90.3529434204102, -4.11968898773193, -3.69359660148621, 8.45242404937744, -0.961832046508789, -0.839694678783417, -0.0305343512445688,Starts
0:25/12/2019 17:15:08.505,21.99319, 4_Baseline, 436976.3906562, 3164, 876.615356445313, 1421.24536132813, 859.375, 90.3529434204102, -4.11011362075806, -3.70556545257568, 8.47636127471924, -0.885496199131012, -1.32824432849884, 0.320610672235489,Starts
0:25/12/2019 17:15:08.517,22.0048, 4_Baseline, 436976.4083559, 3164, 876.615356445313, 1421.24536132813, 859.375, 90.3529434204102, -4.12926387786865, -3.71753430366516, 8.4811487197876, -0.564885497093201, -1.35877859592438, 0.290076345205307,Starts
0:25/12/2019 17:15:08.517,22.00484, 4_Baseline, 436976.4101684, 3168, 875.216552734375, 1425.64099121094, 859.375, 90.3529434204102, -4.12447643280029, -3.71992826461792, 8.49311828613281, -0.152671754360199, -1.46564888954163, 0.274809151887894,Starts
0:25/12/2019 17:15:08.551,22.03861, 4_Baseline, 436976.4341633, 3168, 875.216552734375, 1425.64099121094, 859.375, 90.3529434204102, -4.08138847351074, -3.73907828330994, 8.50748062133789, -0.213740453124046, -1.45038163661957, 0.366412222385406,Starts
0:25/12/2019 17:15:08.551,22.03864, 4_Baseline, 436976.4362619, 3169, 874.867492675781, 1421.97802734375, 859.375, 90.3529434204102, -4.08138847351074, -3.7223219871521, 8.49790573120117, -0.0152671756222844, -1.23664116859436, 0.229007631540298,Starts
0:25/12/2019 17:15:08.551,22.03867, 4_Baseline, 436976.4381746, 3169, 874.867492675781, 1417.58239746094, 859.375, 90.3529434204102, -4.08378219604492, -3.74386596679688, 8.53620624542236, 0.0916030555963516, -0.47328245639801, 0.442748099565506,Starts
0:25/12/2019 17:15:08.551,22.03869, 4_Baseline, 436976.4384799, 3172, 873.822204589844, 1410.98901367188, 859.375, 90.3529434204102, -4.10293245315552, -3.7127468585968, 8.52902412414551, 0.381679385900497, -0.7175572514534, 0.7175572514534,Starts
0:25/12/2019 17:15:08.587,22.07456, 4_Baseline, 436976.4581303, 3173, 873.474304199219, 1401.46520996094, 859.375, 90.3529434204102, -4.11250734329224, -3.72710943222046, 8.52423667907715, 0.229007631540298, -0.503816783428192, 0.931297719478607,Starts
0:25/12/2019 17:15:08.587,22.07459, 4_Baseline, 436976.4630972, 3175, 872.779296875, 1393.40661621094, 859.375, 90.3529434204102, -4.12926387786865, -3.74625968933105, 8.54099369049072, 0.396946579217911, -0.396946579217911, 1.06870234012604,Starts
0:25/12/2019 17:15:08.587,22.07462, 4_Baseline, 436976.4650228, 3175, 872.779296875, 1389.01098632813, 859.375, 90.3529434204102, -4.12447643280029, -3.76062226295471, 8.53859996795654, 0.47328245639801, -0.305343508720398, 0.931297719478607,Starts
0:25/12/2019 17:15:08.614,22.10117, 4_Baseline, 436976.5010669, 3178, 871.738952636719, 1385.34802246094, 859.375, 90.3529434204102, -4.12926387786865, -3.75344109535217, 8.52184295654297, 0.992366433143616, -0.106870226562023, 0.7175572514534,Starts
0:25/12/2019 17:15:08.614,22.10122, 4_Baseline, 436976.504991, 3178, 871.738952636719, 1380.95239257813, 812.5, 90.3529434204102, -4.12926387786865, -3.75344109535217, 8.52663040161133, 1.23664116859436, -0.259541988372803, 0.80916029214859,Starts
0:25/12/2019 17:15:08.625,22.11219, 4_Baseline, 436976.5109623, 3181, 870.701049804688, 1382.41760253906, 812.5, 90.3529434204102, -4.12447643280029, -3.74386596679688, 8.53141784667969, 1.60305345058441, -0.335877865552902, 0.763358771800995,Starts
0:25/12/2019 17:15:08.636,22.12322, 4_Baseline, 436976.5229359, 3181, 870.701049804688, 1380.95239257813, 812.5, 90.3529434204102, -4.07420682907104, -3.76540994644165, 8.52423667907715, 1.57251906394959, -0.442748099565506, 1.14503812789917,Starts
0:25/12/2019 17:15:08.636,22.12325, 4_Baseline, 436976.527099, 3184, 869.665649414063, 1387.54577636719, 812.5, 90.3529434204102, -4.05266284942627, -3.78695392608643, 8.55056858062744, 2.09160304069519, -0.320610672235489, 1.29770994186401,Starts
0:25/12/2019 17:15:08.647,22.13438, 4_Baseline, 436976.5401803, 3184, 869.665649414063, 1388.27844238281, 812.5, 90.3529434204102, -4.02393770217896, -3.76062226295471, 8.53859996795654, 1.86259543895721, -0.229007631540298, 1.23664116859436,Starts
0:25/12/2019 17:15:08.647,22.13441, 4_Baseline, 436976.5404196, 3185, 869.321044921875, 1386.81323242188, 812.5, 90.3529434204102, -4.02154397964478, -3.73907828330994, 8.51466178894043, 1.98473286628723, 0.351145029067993, 1.45038163661957,Starts
0:25/12/2019 17:15:08.658,22.14565, 4_Baseline, 436976.541992, 3187, 868.632690429688, 1386.08056640625, 812.5, 90.3529434204102, -4.02154397964478, -3.75583481788635, 8.52902412414551, 1.96946561336517, 0.595419824123383, 1.67938935756683,Starts
0:25/12/2019 17:15:08.658,22.14569, 4_Baseline, 436976.5422563, 3190, 867.602172851563, 1386.81323242188, 812.5, 90.3529434204102, -4.05505704879761, -3.74865341186523, 8.50508689880371, 2.27480912208557, 1.22137403488159, 1.32824432849884,Starts
0:25/12/2019 17:15:08.658,22.14571, 4_Baseline, 436976.5439501, 3191, 867.259216308594, 1381.68493652344, 812.5, 90.3529434204102, -4.07181310653687, -3.73668456077576, 8.52663040161133, 1.92366409301758, 1.46564888954163, 1.55725193023682,Starts
0:25/12/2019 17:15:08.669,22.15685, 4_Baseline, 436976.560981, 3191, 867.259216308594, 1375.82421875, 812.5, 90.3529434204102, -4.11490106582642, -3.75344109535217, 8.49311828613281, 2.35114502906799, 1.90839695930481, 1.66412210464478,Starts
0:25/12/2019 17:15:08.670,22.1569, 4_Baseline, 436976.5611172, 3191, 867.259216308594, 1369.96337890625, 812.5, 90.3529434204102, -4.14123296737671, -3.75344109535217, 8.49551200866699, 2.12213730812073, 1.93893134593964, 1.57251906394959,Starts
0:25/12/2019 17:15:08.670,22.15695, 4_Baseline, 436976.5612547, 3195, 865.890075683594, 1364.83520507813, 812.5, 90.3529434204102, -4.13644504547119, -3.73668456077576, 8.48354244232178, 2.88549613952637, 2.2595419883728, 1.52671754360199,Starts
0:25/12/2019 17:15:08.691,22.17925, 4_Baseline, 436976.5843106, 3196, 865.548461914063, 1357.50915527344, 812.5, 90.3529434204102, -4.17713928222656, -3.7127468585968, 8.50987434387207, 2.53435111045837, 1.80152666568756, 1.41984736919403,Starts
0:25/12/2019 17:15:08.692,22.17934, 4_Baseline, 436976.5845, 3198, 864.866088867188, 1353.11352539063, 812.5, 90.3529434204102, -4.20347118377686, -3.70795941352844, 8.47157382965088, 2.58015275001526, 1.51145040988922, 1.58778631687164,Starts
0:25/12/2019 17:15:08.692,22.17937, 4_Baseline, 436976.586247, 3198, 864.866088867188, 1345.05493164063, 812.5, 90.3529434204102, -4.20586490631104, -3.7031717300415, 8.42848587036133, 2.70229005813599, 1.02290081977844, 1.52671754360199,Starts
0:25/12/2019 17:15:08.735,22.22282, 4_Baseline, 436976.6092744, 3200, 864.184753417969, 1340.65930175781, 812.5, 90.3529434204102, -4.22022724151611, -3.69838428497314, 8.43087959289551, 2.76335883140564, 0.625954210758209, 1.52671754360199,Starts
0:25/12/2019 17:15:08.735,22.22285, 4_Baseline, 436976.6111754, 3201, 863.844482421875, 1333.33337402344, 812.5, 90.3529434204102, -4.23937749862671, -3.65050864219666, 8.42130470275879, 2.33587789535522, -0.0610687024891377, 1.32824432849884,Starts
0:25/12/2019 17:15:08.735,22.22289, 4_Baseline, 436976.6131467, 3202, 863.504455566406, 1326.73986816406, 812.5, 90.3529434204102, -4.25134658813477, -3.65529632568359, 8.40694236755371, 2.2595419883728, -0.488549619913101, 1.31297707557678,Starts
0:25/12/2019 17:15:08.739,22.22666, 4_Baseline, 436976.6331554, 3203, 863.164733886719, 1323.07690429688, 812.5, 90.3529434204102, -4.1915020942688, -3.63853979110718, 8.3949728012085, 2.2595419883728, -0.946564912796021, 1.26717555522919,Starts
0:25/12/2019 17:15:08.747,22.23498, 4_Baseline, 436976.6351995, 3207, 861.808471679688, 1325.27478027344, 812.5, 90.3529434204102, -4.15320158004761, -3.63135838508606, 8.42130470275879, 1.78625953197479, -1.29770994186401, 0.839694678783417,Starts
0:25/12/2019 17:15:08.769,22.25706, 4_Baseline, 436976.6590834, 3208, 861.470092773438, 1327.47253417969, 812.5, 90.3529434204102, -4.14362668991089, -3.62417721748352, 8.41412353515625, 1.31297707557678, -1.31297707557678, 0.656488537788391,Starts
0:25/12/2019 17:15:08.770,22.25712, 4_Baseline, 436976.659214, 3208, 861.470092773438, 1335.53112792969, 812.5, 90.3529434204102, -4.16756439208984, -3.64811491966248, 8.41412353515625, 0.916030526161194, -1.40458011627197, 1.00763356685638,Starts
0:25/12/2019 17:15:08.781,22.26842, 4_Baseline, 436976.6641818, 3210, 860.794128417969, 1343.58972167969, 812.5, 90.3529434204102, -4.16277694702148, -3.66487121582031, 8.41891098022461, 0.778625965118408, -1.28244268894196, 1.08396947383881,Starts
0:25/12/2019 17:15:08.781,22.26848, 4_Baseline, 436976.6661103, 3214, 859.4453125, 1355.31140136719, 812.5, 90.3529434204102, -4.15320158004761, -3.66965889930725, 8.43327331542969, 0.0763358771800995, -1.52671754360199, 1.00763356685638,Starts
0:25/12/2019 17:15:08.781,22.26852, 4_Baseline, 436976.6680512, 3215, 859.108764648438, 1363.36999511719, 812.5, 90.3529434204102, -4.15320158004761, -3.66965889930725, 8.41172981262207, 0.366412222385406, -1.52671754360199, 0.80916029214859,Starts
0:25/12/2019 17:15:08.792,22.28004, 4_Baseline, 436976.6840798, 3217, 858.436462402344, 1370.69592285156, 812.5, 90.3529434204102, -4.14841413497925, -3.67205262184143, 8.46199893951416, 0.244274809956551, -1.80152666568756, 0.870229005813599,Starts
0:25/12/2019 17:15:08.793,22.28011, 4_Baseline, 436976.6859451, 3219, 857.765197753906, 1380.2197265625, 812.5, 90.3529434204102, -4.16756439208984, -3.67923402786255, 8.47875499725342, -0.488549619913101, -2.01526713371277, 0.641221344470978,Starts
0:25/12/2019 17:15:08.803,22.29058, 4_Baseline, 436976.6879557, 3221, 857.095031738281, 1389.01098632813, 812.5, 90.3529434204102, -4.15320158004761, -3.69359660148621, 8.48354244232178, -0.351145029067993, -2.47328233718872, 0.671755731105804,Starts
0:25/12/2019 17:15:08.825,22.31298, 4_Baseline, 436976.7100178, 3222, 856.760314941406, 1395.60437011719, 812.5, 90.3529434204102, -4.16517066955566, -3.69599032402039, 8.51705551147461, -0.290076345205307, -2.59541988372803, 0.442748099565506,Starts
0:25/12/2019 17:15:08.848,22.33594, 4_Baseline, 436976.7349749, 3225, 855.757751464844, 1402.93041992188, 812.5, 90.3529434204102, -4.16756439208984, -3.69359660148621, 8.50029945373535, -0.549618303775787, -2.58015275001526, 0.595419824123383,Starts
0:25/12/2019 17:15:08.849,22.336, 4_Baseline, 436976.7351542, 3224, 856.091674804688, 1409.52380371094, 812.5, 90.3529434204102, -4.13405132293701, -3.73668456077576, 8.47396755218506, -0.335877865552902, -2.97709918022156, 0.167938932776451,Starts
0:25/12/2019 17:15:08.871,22.35791, 4_Baseline, 436976.7597716, 3227, 855.090698242188, 1419.04760742188, 812.5, 90.3529434204102, -4.13644504547119, -3.70077800750732, 8.48593616485596, -0.427480906248093, -2.77862596511841, 0.167938932776451,Starts
0:25/12/2019 17:15:08.871,22.35797, 4_Baseline, 436976.761775, 3229, 854.424682617188, 1428.57141113281, 812.5, 90.3529434204102, -4.11250734329224, -3.69599032402039, 8.47636127471924, -0.549618303775787, -2.97709918022156, -0.213740453124046,Starts
0:25/12/2019 17:15:08.871,22.35801, 4_Baseline, 436976.7620553, 3230, 854.092041015625, 1438.09521484375, 812.5, 90.3529434204102, -4.0861759185791, -3.69120287895203, 8.50269317626953, -0.549618303775787, -2.91603064537048, -0.167938932776451,Starts
0:25/12/2019 17:15:08.871,22.35803, 4_Baseline, 436976.7623666, 3231, 853.759704589844, 1450.54943847656, 812.5, 90.3529434204102, -4.06702566146851, -3.69120287895203, 8.4811487197876, -0.396946579217911, -2.97709918022156, -0.641221344470978,Starts
0:25/12/2019 17:15:08.871,22.35806, 4_Baseline, 436976.7647691, 3234, 852.76416015625, 1464.46887207031, 812.5, 90.3529434204102, -4.04787540435791, -3.67684030532837, 8.53141784667969, -0.122137404978275, -2.41221380233765, -1.57251906394959,Starts
0:25/12/2019 17:15:08.890,22.37763, 4_Baseline, 436976.7687792, 3235, 852.432800292969, 1479.12084960938, 812.5, 90.3529434204102, -4.02154397964478, -3.66965889930725, 8.50987434387207, -0.290076345205307, -2.91603064537048, -1.23664116859436,Starts
0:25/12/2019 17:15:08.890,22.37767, 4_Baseline, 436976.7689849, 3236, 852.101745605469, 1491.57507324219, 812.5, 90.3529434204102, -4.04787540435791, -3.70556545257568, 8.50269317626953, -0.503816783428192, -2.82442736625671, -1.72519087791443,Starts
0:25/12/2019 17:15:08.890,22.37769, 4_Baseline, 436976.7838345, 3237, 851.770935058594, 1504.029296875, 812.5, 90.3529434204102, -4.03830051422119, -3.73429083824158, 8.46678638458252, -0.106870226562023, -2.65648865699768, -2.19847321510315,Starts
0:25/12/2019 17:15:08.893,22.38175, 4_Baseline, 436976.7857209, 3241, 850.4501953125, 1519.41394042969, 812.5, 90.3529434204102, -3.97606229782104, -3.73668456077576, 8.4811487197876, 0.305343508720398, -2.74809169769287, -3.26717567443848,Starts
0:25/12/2019 17:15:08.925,22.41345, 4_Baseline, 436976.8096972, 3241, 850.4501953125, 1530.40295410156, 812.5, 90.3529434204102, -3.91143035888672, -3.7223219871521, 8.53620624542236, 0.0458015277981758, -2.35114502906799, -3.78625965118408,Starts
0:25/12/2019 17:15:08.925,22.41349, 4_Baseline, 436976.8117486, 3243, 849.791381835938, 1539.9267578125, 812.5, 90.3529434204102, -3.91861152648926, -3.71753430366516, 8.57690048217773, -0.47328245639801, -2.21374034881592, -3.02290081977844,Starts
0:25/12/2019 17:15:08.925,22.41351, 4_Baseline, 436976.8118819, 3245, 849.133605957031, 1547.9853515625, 812.5, 90.3529434204102, -3.97606229782104, -3.76540994644165, 8.61280632019043, -0.885496199131012, -1.98473286628723, -3.22137403488159,Starts
0:25/12/2019 17:15:08.925,22.41353, 4_Baseline, 436976.8136391, 3247, 848.476806640625, 1550.91577148438, 812.5, 90.3529434204102, -3.96648716926575, -3.7414722442627, 8.61041259765625, -0.900763332843781, -1.98473286628723, -3.22137403488159,Starts
0:25/12/2019 17:15:08.948,22.43597, 4_Baseline, 436976.8376813, 3250, 847.493530273438, 1549.45056152344, 812.5, 90.3529434204102, -4.03351306915283, -3.70795941352844, 8.55774974822998, -1.57251906394959, -2.22900772094727, -2.85496187210083,Starts
0:25/12/2019 17:15:08.948,22.43604, 4_Baseline, 436976.8377896, 3252, 846.839294433594, 1548.71789550781, 812.5, 90.3529434204102, -4.08138847351074, -3.72710943222046, 8.49072456359863, -1.77099239826202, -1.81679391860962, -2.21374034881592,Starts
0:25/12/2019 17:15:08.948,22.43606, 4_Baseline, 436976.8385325, 3251, 847.166259765625, 1542.12451171875, 812.5, 90.3529434204102, -4.09335708618164, -3.7318971157074, 8.48593616485596, -1.40458011627197, -1.28244268894196, -2.07633590698242,Starts
0:25/12/2019 17:15:08.971,22.45921, 4_Baseline, 436976.8587266, 3255, 845.859802246094, 1535.53112792969, 812.5, 90.3529434204102, -4.10053873062134, -3.78216648101807, 8.44763660430908, -0.854961812496185, -1.175572514534, -1.83206105232239,Starts
0:25/12/2019 17:15:08.971,22.45925, 4_Baseline, 436976.8645357, 3257, 845.208068847656, 1526.00732421875, 812.5, 90.3529434204102, -4.13165760040283, -3.75583481788635, 8.44284820556641, -0.259541988372803, -1.20610690116882, -1.4351145029068,Starts
0:25/12/2019 17:15:08.982,22.47032, 4_Baseline, 436976.8725459, 3259, 844.557373046875, 1512.087890625, 812.5, 90.3529434204102, -4.1915020942688, -3.74625968933105, 8.50269317626953, 0.137404575943947, -1.14503812789917, -0.80916029214859,Starts
0:25/12/2019 17:15:08.982,22.47036, 4_Baseline, 436976.8744274, 3258, 844.882568359375, 1496.70324707031, 812.5, 90.3529434204102, -4.23459005355835, -3.74865341186523, 8.50269317626953, 0.244274809956551, -1.63358783721924, -0.198473289608955,Starts
0:25/12/2019 17:15:09.006,22.49413, 4_Baseline, 436976.9004412, 3263, 843.258911132813, 1484.2490234375, 812.5, 90.3529434204102, -4.22501516342163, -3.74625968933105, 8.50748062133789, 1.02290081977844, -1.06870234012604, -0.0305343512445688,Starts
0:25/12/2019 17:15:09.006,22.49416, 4_Baseline, 436976.9006681, 3264, 842.934936523438, 1470.32971191406, 812.5, 90.3529434204102, -4.17474555969238, -3.71514058113098, 8.53859996795654, 1.32824432849884, -1.03816795349121, -0.137404575943947,Starts
0:25/12/2019 17:15:09.006,22.49419, 4_Baseline, 436976.9008957, 3266, 842.287719726563, 1455.67761230469, 812.5, 90.3529434204102, -4.13644504547119, -3.70795941352844, 8.55056858062744, 0.931297719478607, -1.00763356685638, 0.732824444770813,Starts
0:25/12/2019 17:15:09.017,22.50507, 4_Baseline, 436976.9025112, 3268, 841.641479492188, 1442.49084472656, 812.5, 90.3529434204102, -4.28007173538208, -3.72710943222046, 8.58168792724609, -0.0916030555963516, -1.09923660755157, 2.06106877326965,Starts
0:25/12/2019 17:15:09.047,22.53499, 4_Baseline, 436976.9343605, 3271, 840.673950195313, 1427.8388671875, 812.5, 90.3529434204102, -4.32315969467163, -3.74625968933105, 8.51944923400879, 0.641221344470978, -1.29770994186401, 2.18320608139038,Starts
0:25/12/2019 17:15:09.047,22.53502, 4_Baseline, 436976.9345618, 3273, 840.030212402344, 1415.38464355469, 812.5, 90.3529434204102, -4.22740888595581, -3.77019739151001, 8.47396755218506, 1.67938935756683, -1.75572514533997, 0.946564912796021,Starts
0:25/12/2019 17:15:09.047,22.53505, 4_Baseline, 436976.9347864, 3276, 839.06640625, 1404.39562988281, 812.5, 90.3529434204102, -4.08138847351074, -3.7223219871521, 8.50987434387207, 1.90839695930481, -1.41984736919403, 0.732824444770813,Starts
0:25/12/2019 17:15:09.047,22.53508, 4_Baseline, 436976.9362789, 3276, 839.06640625, 1393.40661621094, 812.5, 90.3529434204102, -4.06702566146851, -3.70077800750732, 8.51466178894043, 1.48091602325439, -0.992366433143616, 1.58778631687164,Starts
0:25/12/2019 17:15:09.074,22.56194, 4_Baseline, 436976.9583064, 3280, 837.784790039063, 1386.08056640625, 812.5, 90.3529434204102, -4.08378219604492, -3.74386596679688, 8.50508689880371, 1.00763356685638, -1.41984736919403, 2.07633590698242,Starts
0:25/12/2019 17:15:09.074,22.56198, 4_Baseline, 436976.9605795, 3282, 837.145385742188, 1377.28942871094, 812.5, 90.3529434204102, -4.09814500808716, -3.73907828330994, 8.47636127471924, 1.23664116859436, -1.98473286628723, 2.06106877326965,Starts
0:25/12/2019 17:15:09.074,22.56201, 4_Baseline, 436976.9606847, 3284, 836.507019042969, 1367.765625, 812.5, 90.3529434204102, -4.05505704879761, -3.75104737281799, 8.49551200866699, 1.54198467731476, -1.80152666568756, 1.87786257266998,Starts
0:25/12/2019 17:15:09.074,22.56206, 4_Baseline, 436976.9621989, 3284, 836.507019042969, 1354.57873535156, 812.5, 90.3529434204102, -4.01436281204224, -3.73668456077576, 8.48832988739014, 1.51145040988922, -1.64885497093201, 2.06106877326965,Starts
0:25/12/2019 17:15:09.097,22.58452, 4_Baseline, 436976.9842511, 3287, 835.551330566406, 1342.85717773438, 812.5, 90.3529434204102, -3.95930576324463, -3.72471570968628, 8.52184295654297, 1.6946564912796, -0.946564912796021, 1.08396947383881,Starts
0:25/12/2019 17:15:09.097,22.58455, 4_Baseline, 436976.9881581, 3288, 835.233215332031, 1334.79858398438, 812.5, 90.3529434204102, -3.92818665504456, -3.69120287895203, 8.52663040161133, 1.08396947383881, -0.198473289608955, 1.22137403488159,Starts
0:25/12/2019 17:15:09.097,22.58457, 4_Baseline, 436976.9901388, 3289, 834.915344238281, 1328.93774414063, 507.8125, 90.3529434204102, -3.95691204071045, -3.68880915641785, 8.5433874130249, 0.80916029214859, 0.534351170063019, 1.1297709941864,Starts
0:25/12/2019 17:15:09.120,22.60785, 4_Baseline, 436977.0081476, 3289, 834.915344238281, 1326.00732421875, 507.8125, 90.3529434204102, -4.01675653457642, -3.74386596679688, 8.52423667907715, 0.961832046508789, 0.47328245639801, 1.22137403488159,Starts
0:25/12/2019 17:15:09.120,22.60788, 4_Baseline, 436977.0131984, 3294, 833.329711914063, 1324.54211425781, 507.8125, 90.3529434204102, -4.02872514724731, -3.75104737281799, 8.50748062133789, 1.19083964824677, 0.137404575943947, 1.14503812789917,Starts
0:25/12/2019 17:15:09.120,22.6079, 4_Baseline, 436977.0134228, 3294, 833.329711914063, 1320.87915039063, 507.8125, 90.3529434204102, -4.03590679168701, -3.75822854042053, 8.52423667907715, 1.78625953197479, -0.0458015277981758, 1.4351145029068,Starts
